#version: TeamCity
#If you change this file, it will not be automatically updated after the next release,
#item,id,metadata
mosscobble,48,0
mcobble,48,0
mossstone,48,0
mossystone,48,0
mstone,48,0
obsidian,49,0
obsi,49,0
obby,49,0
torch,50,0
burningstick,50,0
burnstick,50,0
fire,51,0
flame,51,0
flames,51,0
mobspawner,52,0
mobcage,52,0
monsterspawner,52,0
monstercage,52,0
mspawner,52,0
mcage,52,0
spawner,52,0
cage,52,0
woodenstairs,53,0
woodstairs,53,0
wstairs,53,0
woodenstair,53,0
woodstair,53,0
wstair,53,0
chest,54,0
container,54,0
redstonewireblock,55,0
rstonewireblock,55,0
redswireblock,55,0
redwireblock,55,0
rswireblock,55,0
rwireblock,55,0
redstonewire,55,0
rstonewire,55,0
redswire,55,0
redwire,55,0
rswire,55,0
rwire,55,0
wire,55,0
diamondore,56,0
crystalore,56,0
diamondo,56,0
crystalo,56,0
orediamond,56,0
odiamond,56,0
orecrystal,56,0
ocrystal,56,0
dore,56,0
ored,56,0
diamondblock,57,0
blockdiamond,57,0
crystalblock,57,0
blockcrystal,57,0
dblock,57,0
blockd,57,0
workbench,58,0
craftingbench,58,0
crafterbench,58,0
craftbench,58,0
worktable,58,0
craftingtable,58,0
craftertable,58,0
crafttable,58,0
wbench,58,0
cbench,58,0
crops,59,0
crop,59,0
soil,60,0
furnace,61,0
burningfurnace,62,0
bfurnace,62,0
signpost,63,0
spost,63,0
woodendoorhalf,64,0
wooddoorhalf,64,0
wdoorhalf,64,0
woodendoorbottom,64,0
wooddoorbottom,64,0
wdoorbottom,64,0
woodendoorblock,64,0
wooddoorblock,64,0
wdoorblock,64,0
ladder,65,0
minecarttrack,66,0
minecartrail,66,0
mcarttrack,66,0
mcartrail,66,0
mctrack,66,0
mcrail,66,0
track,66,0
rail,66,0
cobblestonestairs,67,0
cstonestairs,67,0
stonestairs,67,0
cobblestairs,67,0
csstairs,67,0
sstairs,67,0
cstairs,67,0
cobblestonestair,67,0
cstonestair,67,0
stonestair,67,0
cobblestair,67,0
csstair,67,0
sstair,67,0
cstair,67,0
wallsign,68,0
wsign,68,0
lever,69,0
smoothstonepressureplate,70,0
smoothstonepressplate,70,0
smoothstonepplate,70,0
smoothstoneplate,70,0
sstonepressureplate,70,0
sstonepressplate,70,0
sstonepplate,70,0
sstoneplate,70,0
stonepressureplate,70,0
stonepressplate,70,0
stonepplate,70,0
stoneplate,70,0
spressureplate,70,0
spressplate,70,0
spplate,70,0
splate,70,0
irondoorhalf,71,0
idoorhalf,71,0
irondoorbottom,71,0
idoorbottom,71,0
irondoorblock,71,0
idoorblock,71,0
steeldoorhalf,71,0
sdoorhalf,71,0
steeldoorbottom,71,0
sdoorbottom,71,0
steeldoorblock,71,0
sdoorblock,71,0
woodenpressureplate,72,0
woodenpressplate,72,0
woodenpplate,72,0
woodenplate,72,0
woodpressureplate,72,0
woodpressplate,72,0
woodpplate,72,0
woodplate,72,0
wpressureplate,72,0
wpressplate,72,0
wpplate,72,0
wplate,72,0
redstoneore,73,0
redsore,73,0
redore,73,0
rstoneore,73,0
rsore,73,0
rore,73,0
oreredstone,73,0
orereds,73,0
orered,73,0
orerstone,73,0
orers,73,0
orer,73,0
glowingredstoneore,74,0
glowredstoneore,74,0
gredstoneore,74,0
glowingrstoneore,74,0
glowrstoneore,74,0
grstoneore,74,0
glowingredsore,74,0
glowredsore,74,0
gredsore,74,0
glowingredore,74,0
glowredore,74,0
gredore,74,0
glowingrsore,74,0
glowrsore,74,0
grsore,74,0
grore,74,0
oreglowingredstone,74,0
oreglowredstone,74,0
oregredstone,74,0
oreglowingrstone,74,0
oreglowrstone,74,0
oregrstone,74,0
oreglowingreds,74,0
oreglowreds,74,0
oregreds,74,0
oreglowingred,74,0
oreglowred,74,0
oregred,74,0
oreglowingrs,74,0
oreglowrs,74,0
oregrs,74,0
oregr,74,0
redstonetorchoff,75,0
rstonetorchoff,75,0
redstorchoff,75,0
redtorchoff,75,0
rstorchoff,75,0
redstonetorchon,76,0
redstonetorch,76,0
rstonetorchon,76,0
rstonetorch,76,0
redstorchon,76,0
redstorch,76,0
redtorchon,76,0
redtorch,76,0
rstorchon,76,0
rstorch,76,0
smoothstonebutton,77,0
sstonebutton,77,0
stonebutton,77,0
sbutton,77,0
button,77,0
snowcovering,78,0
snowcover,78,0
scover,78,0
ice,79,0
frozenwater,79,0
waterfrozen,79,0
freezewater,79,0
waterfreeze,79,0
snowblock,80,0
blocksnow,80,0
sblock,80,0
blocks,80,0
cactus,81,0
cactuses,81,0
cacti,81,0
clayblock,82,0
blockclay,82,0
cblock,82,0
blockc,82,0
reedblock,83,0
reedsblock,83,0
sugarcaneblock,83,0
scaneblock,83,0
bambooblock,83,0
blockreed,83,0
blockreeds,83,0
blocksugarcane,83,0
blockscane,83,0
blockbamboo,83,0
jukebox,84,0
jbox,84,0
fence,85,0
woodenfence,85,0
woodfence,85,0
wfence,85,0
fencewooden,85,0
fencewood,85,0
fencew,85,0
pumpkin,86,0
netherrack,87,0
netherrock,87,0
netherstone,87,0
hellstone,87,0
nstone,87,0
hstone,87,0
soulsand,88,0
slowsand,88,0
slowmud,88,0
ssand,88,0
smud,88,0
mud,88,0
glowingstoneblock,89,0
lightstoneblock,89,0
glowstoneblock,89,0
blockglowingstone,89,0
blocklightstone,89,0
blockglowstone,89,0
glowingstoneb,89,0
lightstoneb,89,0
glowstoneb,89,0
bglowingstone,89,0
blightstone,89,0
bglowstone,89,0
glowingstone,89,0
lightstone,89,0
glowstone,89,0
glowingblock,89,0
lightblock,89,0
glowblock,89,0
lstone,89,0
gstone,89,0
portal,90,0
jackolantern,91,0
pumpkinlantern,91,0
glowingpumpkin,91,0
lightpumpkin,91,0
jpumpkin,91,0
plantren,91,0
glowpumpkin,91,0
gpumpkin,91,0
lpumpkin,91,0
cakeblock,92,0
repeateroff,93,0
repeatoff,93,0
delayeroff,93,0
delayoff,93,0
dioderoff,93,0
diodeoff,93,0
repeaterblockoff,93,0
repeatblockoff,93,0
delayerblockoff,93,0
delayblockoff,93,0
dioderblockoff,93,0
diodeblockoff,93,0
repeateron,94,0
repeaton,94,0
delayeron,94,0
delayon,94,0
dioderon,94,0
diodeon,94,0
repeaterblockon,94,0
repeatblockon,94,0
delayerblockon,94,0
delayblockon,94,0
dioderblockon,94,0
diodeblockon,94,0
lockedchest,95,0
lockchest,95,0
jokechest,95,0
aprilfoolschest,95,0
aprilchest,95,0
lootchest,95,0
trapdoor,96,0
doortrap,96,0
hatch,96,0
tdoor,96,0
doort,96,0
trapd,96,0
dtrap,96,0
silverfish,97,0
monsteregg,97,0
monstereggsmoothstone,97,0
monstereggsstone,97,0
meggsmoothstone,97,0
meggsstone,97,0
mesmoothstone,97,0
messtone,97,0
silverfishsmoothstone,97,0
silverfishsstone,97,0
silverfishstone,97,0
sfishsmoothstone,97,0
sfishsstone,97,0
sfishstone,97,0
fishsmoothstone,97,0
fishsstone,97,0
fishstone,97,0
sfsmoothstone,97,0
sfsstone,97,0
sfstone,97,0
trapsmoothstone,97,0
trapsstone,97,0
trapstone,97,0
monstereggcobblestone,97,1
monstereggcstone,97,1
meggcobblestone,97,1
meggcstone,97,1
mecobblestone,97,1
mecstone,97,1
silverfishcobblestone,97,1
silverfishcstone,97,1
sfishcobblestone,97,1
sfishcstone,97,1
fishcobblestone,97,1
fishcstone,97,1
sfcobblestone,97,1
sfcstone,97,1
trapcobblestone,97,1
trapcstone,97,1
monstereggstonebrick,97,2
monstereggsbrick,97,2
meggstonebrick,97,2
meggsbrick,97,2
mestonebrick,97,2
mesbrick,97,2
silverfishstonebrick,97,2
silverfishsbrick,97,2
sfishstonebrick,97,2
sfishsbrick,97,2
fishstonebrick,97,2
fishsbrick,97,2
sfstonebrick,97,2
sfsbrick,97,2
trapstonebrick,97,2
trapsbrick,97,2
stonebrick,98,0
stonebricks,98,0
stonebrickblock,98,0
stonebb,98,0
sbrick,98,0
mossystonebrick,98,1
mossystonebricks,98,1
mossystonebrickblock,98,1
mossystonebb,98,1
crackedstonebrick,98,2
crackedstonebricks,98,2
crackedstonebrickblock,98,2
crackedstonebb,98,2
circlestonebrick,98,3
circlestonebb,98,3
circlestone,98,3
circlesbb,98,3
giantredmushroom,99,0
hugeredmushroom,99,0
bigredmushroom,99,0
gredmushroom,99,0
hredmushroom,99,0
bredmushroom,99,0
giantrmushroom,99,0
hugermushroom,99,0
bigrmushroom,99,0
grmushroom,99,0
hrmushroom,99,0
brmushroom,99,0
giantbrownmushroom,100,0
hugebrownmushroom,100,0
bigbrownmushroom,100,0
gbrownmushroom,100,0
hbrownmushroom,100,0
bbrownmushroom,100,0
giantbmushroom,100,0
hugebmushroom,100,0
bigbmushroom,100,0
gbmushroom,100,0
hbmushroom,100,0
bbmushroom,100,0
ironbars,101,0
ironbarsb,101,0
ironbarsblock,101,0
ironfence,101,0
metalbars,101,0
metalbarsb,101,0
metalbarsblock,101,0
metalfence,101,0
jailbars,101,0
jailbarsb,101,0
jailbarsblock,101,0
jailfence,101,0
mbars,101,0
mbarsb,101,0
mbarsblock,101,0
mfence,101,0
jbars,101,0
jbarsb,101,0
jbarsblock,101,0
jfence,101,0
ibars,101,0
ibarsb,101,0
ibarsblock,101,0
ifence,101,0
glasspane,102,0
glassp,102,0
paneglass,102,0
pglass,102,0
flatglass,102,0
fglass,102,0
skinnyglass,102,0
sglass,102,0
glassflat,102,0
glassf,102,0
glassskinny,102,0
glasss,102,0
melon,103,0
watermelon,103,0
greenmelon,103,0
melongreen,103,0
melonblock,103,0
watermelonblock,103,0
greenmelonblock,103,0
pumpkinstem,104,0
stempumpkin,104,0
pumpstem,104,0
stempump,104,0
melonstem,105,0
watermelonstem,105,0
greenmelonstem,105,0
stemmelon,105,0
stemwatermelon,105,0
stemgreenmelon,105,0
vines,106,0
vine,106,0
greenvines,106,0
greenvine,106,0
gardenvines,106,0
gardenvine,106,0
vinesgreen,106,0
vinegreen,106,0
vinesgarden,106,0
vinegarden,106,0
vinesg,106,0
vineg,106,0
gvines,106,0
gvine,106,0
wfencegate,107,0
woodfencegate,107,0
woodenfencegate,107,0
woodengate,107,0
woodgate,107,0
wgate,107,0
gate,107,0
gardengate,107,0
ggate,107,0
fencegate,107,0
fencegatewooden,107,0
fencegatewood,107,0
brickstairs,108,0
redbrickstairs,108,0
redbstairs,108,0
rbrickstairs,108,0
bstairs,108,0
redstairs,108,0
brickstair,108,0
redbrickstair,108,0
redbstair,108,0
rbrickstair,108,0
bstair,108,0
redstair,108,0
stonebrickstairs,109,0
stonebstairs,109,0
sbstairs,109,0
cementbrickstairs,109,0
cementstairs,109,0
cementbstairs,109,0
cbstairs,109,0
greybrickstairs,109,0
greybstairs,109,0
greystairs,109,0
purplegrass,110,0
pinkgrass,110,0
mycel,110,0
mycelium,110,0
swampgrass,110,0
sgrass,110,0
mushroomgrass,110,0
mushgrass,110,0
waterlily,111,0
lilypad,111,0
lily,111,0
swamppad,111,0
lpad,111,0
wlily,111,0
netherbrick,112,0
nbrick,112,0
hellbrick,112,0
deathbrick,112,0
dbrick,112,0
hbrick,112,0
netherfence,113,0
nfence,113,0
hellfence,113,0
deathfence,113,0
dfence,113,0
hfence,113,0
netherbrickstairs,114,0
nbrickstairs,114,0
hellbrickstairs,114,0
deathbrickstairs,114,0
dbrickstairs,114,0
hbrickstairs,114,0
dstairs,114,0
hstairs,114,0
hellstairs,114,0
deathstairs,114,0
nstairs,114,0
netherstairs,114,0
dbstairs,114,0
hbstairs,114,0
hellbstairs,114,0
deathbstairs,114,0
nbstairs,114,0
netherbstairs,114,0
netherbrickstair,114,0
nbrickstair,114,0
hellbrickstair,114,0
deathbrickstair,114,0
dbrickstair,114,0
hbrickstair,114,0
dstair,114,0
hstair,114,0
hellstair,114,0
deathstair,114,0
nstair,114,0
netherstair,114,0
dbstair,114,0
hbstair,114,0
hellbstair,114,0
deathbstair,114,0
nbstair,114,0
netherbstair,114,0
netherwarts,115,0
netherwart,115,0
netherplant,115,0
nethercrop,115,0
hellwarts,115,0
hellwart,115,0
hellplant,115,0
hellcrop,115,0
deathwarts,115,0
deathwart,115,0
deathplant,115,0
deathcrop,115,0
nwarts,115,0
nwart,115,0
ncrop,115,0
nplant,115,0
hwarts,115,0
hwart,115,0
hplant,115,0
hcrop,115,0
dwarts,115,0
dwart,115,0
dplant,115,0
dcrop,115,0
enchantmenttable,116,0
enchantingtable,116,0
enchanttable,116,0
etable,116,0
magicaltable,116,0
magictable,116,0
mtable,116,0
enchantmentdesk,116,0
enchantingdesk,116,0
enchantdesk,116,0
edesk,116,0
magicaldesk,116,0
magicdesk,116,0
mdesk,116,0
booktable,116,0
bookdesk,116,0
btable,116,0
bdesk,116,0
brewingstandblock,117,0
brewerblock,117,0
potionstandblock,117,0
potionbrewerblock,117,0
pstandblock,117,0
bstandblock,117,0
pbrewerblock,117,0
cauldron,118,0
steelcauldron,118,0
ironcauldron,118,0
icauldron,118,0
scauldron,118,0
potioncauldron,118,0
pcauldron,118,0
enderportal,119,0
endergoo,119,0
endgoo,119,0
endportal,119,0
egoo,119,0
eportal,119,0
enderportalframe,120,0
endportalframe,120,0
endgooframe,120,0
endergooframe,120,0
egooframe,120,0
eportalframe,120,0
enderframe,120,0
endframe,120,0
enderstone,121,0
endstone,121,0
endrock,121,0
enderrock,121,0
erock,121,0
estone,121,0
enderdragonegg,122,0
endegg,122,0
dragonegg,122,0
degg,122,0
bossegg,122,0
begg,122,0
redstonelamp,123,0
redstonelampoff,123,0
redlamp,123,0
redlampoff,123,0
rslamp,123,0
rslampoff,123,0
redstonelampon,124,0
redlampon,124,0
rslampon,124,0
woodenplankdoublehalfblock,125,0
woodenplankdhalfblock,125,0
woodplankdoublehalfblock,125,0
woodplankdhalfblock,125,0
wplankdoublehalfblock,125,0
wplankdhalfblock,125,0
plankdoublehalfblock,125,0
plankdhalfblock,125,0
woodendoublehalfblock,125,0
woodendhalfblock,125,0
wooddoublehalfblock,125,0
wooddhalfblock,125,0
wdoublehalfblock,125,0
wdhalfblock,125,0
doublewoodenplankhalfblock,125,0
dwoodenplankhalfblock,125,0
doublewoodplankhalfblock,125,0
dwoodplankhalfblock,125,0
doublewplankhalfblock,125,0
dwplankhalfblock,125,0
doubleplankhalfblock,125,0
dplankhalfblock,125,0
doublewoodenhalfblock,125,0
dwoodenhalfblock,125,0
doublewoodhalfblock,125,0
dwoodhalfblock,125,0
doublewhalfblock,125,0
dwhalfblock,125,0
woodenplankdoublestep,125,0
woodenplankdstep,125,0
woodplankdoublestep,125,0
woodplankdstep,125,0
wplankdoublestep,125,0
wplankdstep,125,0
plankdoublestep,125,0
plankdstep,125,0
woodendoublestep,125,0
woodendstep,125,0
wooddoublestep,125,0
wooddstep,125,0
wdoublestep,125,0
wdstep,125,0
doublewoodenplankstep,125,0
dwoodenplankstep,125,0
doublewoodplankstep,125,0
dwoodplankstep,125,0
doublewplankstep,125,0
dwplankstep,125,0
doubleplankstep,125,0
dplankstep,125,0
doublewoodenstep,125,0
dwoodenstep,125,0
doublewoodstep,125,0
dwoodstep,125,0
doublewstep,125,0
dwstep,125,0
woodenplankdoubleslab,125,0
woodenplankdslab,125,0
woodplankdoubleslab,125,0
woodplankdslab,125,0
wplankdoubleslab,125,0
wplankdslab,125,0
plankdoubleslab,125,0
plankdslab,125,0
woodendoubleslab,125,0
woodendslab,125,0
wooddoubleslab,125,0
wooddslab,125,0
wdoubleslab,125,0
wdslab,125,0
doublewoodenplankslab,125,0
dwoodenplankslab,125,0
doublewoodplankslab,125,0
dwoodplankslab,125,0
doublewplankslab,125,0
dwplankslab,125,0
doubleplankslab,125,0
dplankslab,125,0
doublewoodenslab,125,0
dwoodenslab,125,0
doublewoodslab,125,0
dwoodslab,125,0
doublewslab,125,0
dwslab,125,0
oakwoodenplankdoublehalfblock,125,0
oakwoodenplankdhalfblock,125,0
oakwoodplankdoublehalfblock,125,0
oakwoodplankdhalfblock,125,0
oakwplankdoublehalfblock,125,0
oakwplankdhalfblock,125,0
oakplankdoublehalfblock,125,0
oakplankdhalfblock,125,0
oakwoodendoublehalfblock,125,0
oakwoodendhalfblock,125,0
oakwooddoublehalfblock,125,0
oakwooddhalfblock,125,0
oakwdoublehalfblock,125,0
oakwdhalfblock,125,0
oakdoublewoodenplankhalfblock,125,0
oakdwoodenplankhalfblock,125,0
oakdoublewoodplankhalfblock,125,0
oakdwoodplankhalfblock,125,0
oakdoublewplankhalfblock,125,0
oakdwplankhalfblock,125,0
oakdoubleplankhalfblock,125,0
oakdplankhalfblock,125,0
oakdoublewoodenhalfblock,125,0
oakdwoodenhalfblock,125,0
oakdoublewoodhalfblock,125,0
oakdwoodhalfblock,125,0
oakdoublewhalfblock,125,0
oakdwhalfblock,125,0
oakdoublehalfblock,125,0
oakdhalfblock,125,0
oakwoodenplankdoublestep,125,0
oakwoodenplankdstep,125,0
oakwoodplankdoublestep,125,0
oakwoodplankdstep,125,0
oakwplankdoublestep,125,0
oakwplankdstep,125,0
oakplankdoublestep,125,0
oakplankdstep,125,0
oakwoodendoublestep,125,0
oakwoodendstep,125,0
oakwooddoublestep,125,0
oakwooddstep,125,0
oakwdoublestep,125,0
oakwdstep,125,0
oakdoublewoodenplankstep,125,0
oakdwoodenplankstep,125,0
oakdoublewoodplankstep,125,0
oakdwoodplankstep,125,0
oakdoublewplankstep,125,0
oakdwplankstep,125,0
oakdoubleplankstep,125,0
oakdplankstep,125,0
oakdoublewoodenstep,125,0
oakdwoodenstep,125,0
oakdoublewoodstep,125,0
oakdwoodstep,125,0
oakdoublewstep,125,0
oakdwstep,125,0
oakdoublestep,125,0
oakdstep,125,0
oakwoodenplankdoubleslab,125,0
oakwoodenplankdslab,125,0
oakwoodplankdoubleslab,125,0
oakwoodplankdslab,125,0
oakwplankdoubleslab,125,0
oakwplankdslab,125,0
oakplankdoubleslab,125,0
oakplankdslab,125,0
oakwoodendoubleslab,125,0
oakwoodendslab,125,0
oakwooddoubleslab,125,0
oakwooddslab,125,0
oakwdoubleslab,125,0
oakwdslab,125,0
oakdoublewoodenplankslab,125,0
oakdwoodenplankslab,125,0
oakdoublewoodplankslab,125,0
oakdwoodplankslab,125,0
oakdoublewplankslab,125,0
oakdwplankslab,125,0
oakdoubleplankslab,125,0
oakdplankslab,125,0
oakdoublewoodenslab,125,0
oakdwoodenslab,125,0
oakdoublewoodslab,125,0
oakdwoodslab,125,0
oakdoublewslab,125,0
oakdwslab,125,0
oakdoubleslab,125,0
oakdslab,125,0
sprucewoodenplankdoublehalfblock,125,1
sprucewoodenplankdhalfblock,125,1
sprucewoodplankdoublehalfblock,125,1
sprucewoodplankdhalfblock,125,1
sprucewplankdoublehalfblock,125,1
sprucewplankdhalfblock,125,1
spruceplankdoublehalfblock,125,1
spruceplankdhalfblock,125,1
sprucewoodendoublehalfblock,125,1
sprucewoodendhalfblock,125,1
sprucewooddoublehalfblock,125,1
sprucewooddhalfblock,125,1
sprucewdoublehalfblock,125,1
sprucewdhalfblock,125,1
sprucedoublewoodenplankhalfblock,125,1
sprucedwoodenplankhalfblock,125,1
sprucedoublewoodplankhalfblock,125,1
sprucedwoodplankhalfblock,125,1
sprucedoublewplankhalfblock,125,1
sprucedwplankhalfblock,125,1
sprucedoubleplankhalfblock,125,1
sprucedplankhalfblock,125,1
sprucedoublewoodenhalfblock,125,1
sprucedwoodenhalfblock,125,1
sprucedoublewoodhalfblock,125,1
sprucedwoodhalfblock,125,1
sprucedoublewhalfblock,125,1
sprucedwhalfblock,125,1
sprucedoublehalfblock,125,1
sprucedhalfblock,125,1
sprucewoodenplankdoublestep,125,1
sprucewoodenplankdstep,125,1
sprucewoodplankdoublestep,125,1
sprucewoodplankdstep,125,1
sprucewplankdoublestep,125,1
sprucewplankdstep,125,1
spruceplankdoublestep,125,1
spruceplankdstep,125,1
sprucewoodendoublestep,125,1
sprucewoodendstep,125,1
sprucewooddoublestep,125,1
sprucewooddstep,125,1
sprucewdoublestep,125,1
sprucewdstep,125,1
sprucedoublewoodenplankstep,125,1
sprucedwoodenplankstep,125,1
sprucedoublewoodplankstep,125,1
sprucedwoodplankstep,125,1
sprucedoublewplankstep,125,1
sprucedwplankstep,125,1
sprucedoubleplankstep,125,1
sprucedplankstep,125,1
sprucedoublewoodenstep,125,1
sprucedwoodenstep,125,1
sprucedoublewoodstep,125,1
sprucedwoodstep,125,1
sprucedoublewstep,125,1
sprucedwstep,125,1
sprucedoublestep,125,1
sprucedstep,125,1
sprucewoodenplankdoubleslab,125,1
sprucewoodenplankdslab,125,1
sprucewoodplankdoubleslab,125,1
sprucewoodplankdslab,125,1
sprucewplankdoubleslab,125,1
sprucewplankdslab,125,1
spruceplankdoubleslab,125,1
spruceplankdslab,125,1
sprucewoodendoubleslab,125,1
sprucewoodendslab,125,1
sprucewooddoubleslab,125,1
sprucewooddslab,125,1
sprucewdoubleslab,125,1
sprucewdslab,125,1
sprucedoublewoodenplankslab,125,1
sprucedwoodenplankslab,125,1
sprucedoublewoodplankslab,125,1
sprucedwoodplankslab,125,1
sprucedoublewplankslab,125,1
sprucedwplankslab,125,1
sprucedoubleplankslab,125,1
sprucedplankslab,125,1
sprucedoublewoodenslab,125,1
sprucedwoodenslab,125,1
sprucedoublewoodslab,125,1
sprucedwoodslab,125,1
sprucedoublewslab,125,1
sprucedwslab,125,1
sprucedoubleslab,125,1
sprucedslab,125,1
darkwoodenplankdoublehalfblock,125,1
darkwoodenplankdhalfblock,125,1
darkwoodplankdoublehalfblock,125,1
darkwoodplankdhalfblock,125,1
darkwplankdoublehalfblock,125,1
darkwplankdhalfblock,125,1
darkplankdoublehalfblock,125,1
darkplankdhalfblock,125,1
darkwoodendoublehalfblock,125,1
darkwoodendhalfblock,125,1
darkwooddoublehalfblock,125,1
darkwooddhalfblock,125,1
darkwdoublehalfblock,125,1
darkwdhalfblock,125,1
darkdoublewoodenplankhalfblock,125,1
darkdwoodenplankhalfblock,125,1
darkdoublewoodplankhalfblock,125,1
darkdwoodplankhalfblock,125,1
darkdoublewplankhalfblock,125,1
darkdwplankhalfblock,125,1
darkdoubleplankhalfblock,125,1
darkdplankhalfblock,125,1
darkdoublewoodenhalfblock,125,1
darkdwoodenhalfblock,125,1
darkdoublewoodhalfblock,125,1
darkdwoodhalfblock,125,1
darkdoublewhalfblock,125,1
darkdwhalfblock,125,1
darkdoublehalfblock,125,1
darkdhalfblock,125,1
darkwoodenplankdoublestep,125,1
darkwoodenplankdstep,125,1
darkwoodplankdoublestep,125,1
darkwoodplankdstep,125,1
darkwplankdoublestep,125,1
darkwplankdstep,125,1
darkplankdoublestep,125,1
darkplankdstep,125,1
darkwoodendoublestep,125,1
darkwoodendstep,125,1
darkwooddoublestep,125,1
darkwooddstep,125,1
darkwdoublestep,125,1
darkwdstep,125,1
darkdoublewoodenplankstep,125,1
darkdwoodenplankstep,125,1
darkdoublewoodplankstep,125,1
darkdwoodplankstep,125,1
darkdoublewplankstep,125,1
darkdwplankstep,125,1
darkdoubleplankstep,125,1
darkdplankstep,125,1
darkdoublewoodenstep,125,1
darkdwoodenstep,125,1
darkdoublewoodstep,125,1
darkdwoodstep,125,1
darkdoublewstep,125,1
darkdwstep,125,1
darkdoublestep,125,1
darkdstep,125,1
darkwoodenplankdoubleslab,125,1
darkwoodenplankdslab,125,1
darkwoodplankdoubleslab,125,1
darkwoodplankdslab,125,1
darkwplankdoubleslab,125,1
darkwplankdslab,125,1
darkplankdoubleslab,125,1
darkplankdslab,125,1
darkwoodendoubleslab,125,1
darkwoodendslab,125,1
darkwooddoubleslab,125,1
darkwooddslab,125,1
darkwdoubleslab,125,1
darkwdslab,125,1
darkdoublewoodenplankslab,125,1
darkdwoodenplankslab,125,1
darkdoublewoodplankslab,125,1
darkdwoodplankslab,125,1
darkdoublewplankslab,125,1
darkdwplankslab,125,1
darkdoubleplankslab,125,1
darkdplankslab,125,1
darkdoublewoodenslab,125,1
darkdwoodenslab,125,1
darkdoublewoodslab,125,1
darkdwoodslab,125,1
darkdoublewslab,125,1
darkdwslab,125,1
darkdoubleslab,125,1
darkdslab,125,1
birchwoodenplankdoublehalfblock,125,2
birchwoodenplankdhalfblock,125,2
birchwoodplankdoublehalfblock,125,2
birchwoodplankdhalfblock,125,2
birchwplankdoublehalfblock,125,2
birchwplankdhalfblock,125,2
birchplankdoublehalfblock,125,2
birchplankdhalfblock,125,2
birchwoodendoublehalfblock,125,2
birchwoodendhalfblock,125,2
birchwooddoublehalfblock,125,2
birchwooddhalfblock,125,2
birchwdoublehalfblock,125,2
birchwdhalfblock,125,2
birchdoublewoodenplankhalfblock,125,2
birchdwoodenplankhalfblock,125,2
birchdoublewoodplankhalfblock,125,2
birchdwoodplankhalfblock,125,2
birchdoublewplankhalfblock,125,2
birchdwplankhalfblock,125,2
birchdoubleplankhalfblock,125,2
birchdplankhalfblock,125,2
birchdoublewoodenhalfblock,125,2
birchdwoodenhalfblock,125,2
birchdoublewoodhalfblock,125,2
birchdwoodhalfblock,125,2
birchdoublewhalfblock,125,2
birchdwhalfblock,125,2
birchdoublehalfblock,125,2
birchdhalfblock,125,2
birchwoodenplankdoublestep,125,2
birchwoodenplankdstep,125,2
birchwoodplankdoublestep,125,2
birchwoodplankdstep,125,2
birchwplankdoublestep,125,2
birchwplankdstep,125,2
birchplankdoublestep,125,2
birchplankdstep,125,2
birchwoodendoublestep,125,2
birchwoodendstep,125,2
birchwooddoublestep,125,2
birchwooddstep,125,2
birchwdoublestep,125,2
birchwdstep,125,2
birchdoublewoodenplankstep,125,2
birchdwoodenplankstep,125,2
birchdoublewoodplankstep,125,2
birchdwoodplankstep,125,2
birchdoublewplankstep,125,2
birchdwplankstep,125,2
birchdoubleplankstep,125,2
birchdplankstep,125,2
birchdoublewoodenstep,125,2
birchdwoodenstep,125,2
birchdoublewoodstep,125,2
birchdwoodstep,125,2
birchdoublewstep,125,2
birchdwstep,125,2
birchdoublestep,125,2
birchdstep,125,2
birchwoodenplankdoubleslab,125,2
birchwoodenplankdslab,125,2
birchwoodplankdoubleslab,125,2
birchwoodplankdslab,125,2
birchwplankdoubleslab,125,2
birchwplankdslab,125,2
birchplankdoubleslab,125,2
birchplankdslab,125,2
birchwoodendoubleslab,125,2
birchwoodendslab,125,2
birchwooddoubleslab,125,2
birchwooddslab,125,2
birchwdoubleslab,125,2
birchwdslab,125,2
birchdoublewoodenplankslab,125,2
birchdwoodenplankslab,125,2
birchdoublewoodplankslab,125,2
birchdwoodplankslab,125,2
birchdoublewplankslab,125,2
birchdwplankslab,125,2
birchdoubleplankslab,125,2
birchdplankslab,125,2
birchdoublewoodenslab,125,2
birchdwoodenslab,125,2
birchdoublewoodslab,125,2
birchdwoodslab,125,2
birchdoublewslab,125,2
birchdwslab,125,2
birchdoubleslab,125,2
birchdslab,125,2
lightwoodenplankdoublehalfblock,125,2
lightwoodenplankdhalfblock,125,2
lightwoodplankdoublehalfblock,125,2
lightwoodplankdhalfblock,125,2
lightwplankdoublehalfblock,125,2
lightwplankdhalfblock,125,2
lightplankdoublehalfblock,125,2
lightplankdhalfblock,125,2
lightwoodendoublehalfblock,125,2
lightwoodendhalfblock,125,2
lightwooddoublehalfblock,125,2
lightwooddhalfblock,125,2
lightwdoublehalfblock,125,2
lightwdhalfblock,125,2
lightdoublewoodenplankhalfblock,125,2
lightdwoodenplankhalfblock,125,2
lightdoublewoodplankhalfblock,125,2
lightdwoodplankhalfblock,125,2
lightdoublewplankhalfblock,125,2
lightdwplankhalfblock,125,2
lightdoubleplankhalfblock,125,2
lightdplankhalfblock,125,2
lightdoublewoodenhalfblock,125,2
lightdwoodenhalfblock,125,2
lightdoublewoodhalfblock,125,2
lightdwoodhalfblock,125,2
lightdoublewhalfblock,125,2
